Filename,Depth,Activations-Params,Activation Function,Total Activations,Total Parameters,Batch Size,Batch Normalization Layers,Dropout Layers,Max GPU Memory (MiB),Avg GPUTL,Avg GRACT,Avg SMACT,Avg SMOCC,Avg FP32A
input:2131_output:520_depth:9_arch:pyramid_batch:693_act:identity_dropout:0.4831321144591336_dropout:True_batchnorm:True.out,10,"[(1065, 2270580), (1065, 2130), (1065, 0), (1065, 0), (532, 567112), (532, 1064), (532, 0), (532, 0), (520, 277160), (520, 1040), (520, 0), (520, 0), (520, 270920), (520, 1040), (520, 0), (520, 0), (520, 270920), (520, 1040), (520, 0), (520, 0), (520, 270920), (520, 1040), (520, 0), (520, 0), (520, 270920), (520, 1040), (520, 0), (520, 0), (520, 270920), (520, 1040), (520, 0), (520, 0), (520, 270920), (520, 1040), (520, 0), (520, 0), (520, 270920), (520, 0)]",Identity,21988,5021766,693,9,9,1575,33.904761904761905,0.31650793650793646,0.21598148148148152,0.04618518518518519,0.1408333333333333
input:729_output:106_depth:1_arch:uniform_batch:219_act:swish_dropout:0.2326553996518017_dropout:True_batchnorm:True.out,2,"[(729, 532170), (729, 1458), (729, 0), (729, 0), (106, 77380), (106, 0)]",SiLU,3128,611008,219,1,1,1477,26.158730158730158,0.24211111111111108,0.06837735849056598,0.012150943396226422,0.027960784313725486
input:1403_output:251_depth:1_arch:pyramid_batch:308_act:leaky_relu_dropout:0.23885803900321415_dropout:True_batchnorm:True.out,2,"[(701, 984204), (701, 1402), (701, 0), (701, 0), (251, 176202), (251, 0)]",LeakyReLU,3306,1161808,308,1,1,1479,29.285714285714285,0.2521746031746032,0.10592,0.022240000000000003,0.05378846153846157
input:387_output:3_depth:5_arch:pyramid_batch:179_act:identity_dropout:0.22530625087609632_dropout:True_batchnorm:False.out,6,"[(193, 74884), (193, 0), (193, 0), (96, 18624), (96, 0), (96, 0), (48, 4656), (48, 0), (48, 0), (24, 1176), (24, 0), (24, 0), (12, 300), (12, 0), (12, 0), (3, 39), (3, 0)]",Identity,1125,99679,179,0,5,1453,30.047619047619047,0.28884126984127,0.02262264150943396,0.0019811320754716997,0.0047592592592592626
input:2152_output:521_depth:4_arch:bottleneck_batch:826_act:elu_dropout:0.11885456923114877_dropout:True_batchnorm:True.out,6,"[(1076, 2316628), (1076, 2152), (1076, 0), (1076, 0), (538, 579426), (538, 1076), (538, 0), (538, 0), (521, 280819), (521, 1042), (521, 0), (521, 0), (521, 271962), (521, 1042), (521, 0), (521, 0), (521, 271962), (521, 1042), (521, 0), (521, 0), (521, 271962), (521, 0)]",ELU,13750,3999113,826,5,5,1573,36.06349206349206,0.3188064516129033,0.22113207547169814,0.05215094339622644,0.15627777777777777
input:3641_output:226_depth:10_arch:uniform_batch:532_act:relu_dropout:0.24143299685748035_dropout:False_batchnorm:True.out,11,"[(3641, 13260522), (3641, 7282), (3641, 0), (3641, 13260522), (3641, 7282), (3641, 0), (3641, 13260522), (3641, 7282), (3641, 0), (3641, 13260522), (3641, 7282), (3641, 0), (3641, 13260522), (3641, 7282), (3641, 0), (3641, 13260522), (3641, 7282), (3641, 0), (3641, 13260522), (3641, 7282), (3641, 0), (3641, 13260522), (3641, 7282), (3641, 0), (3641, 13260522), (3641, 7282), (3641, 0), (3641, 13260522), (3641, 7282), (3641, 0), (226, 823092), (226, 0)]",ReLU,109682,133501132,532,10,0,4295,82.96825396825396,0.821758064516129,0.7690925925925924,0.3350925925925928,0.5449090909090911
input:3328_output:643_depth:4_arch:uniform_batch:931_act:leaky_relu_dropout:0.47660290628104673_dropout:True_batchnorm:True.out,5,"[(3328, 11078912), (3328, 6656), (3328, 0), (3328, 0), (3328, 11078912), (3328, 6656), (3328, 0), (3328, 0), (3328, 11078912), (3328, 6656), (3328, 0), (3328, 0), (3328, 11078912), (3328, 6656), (3328, 0), (3328, 0), (643, 2140547), (643, 0)]",LeakyReLU,54534,46482819,931,4,4,2583,64.73015873015873,0.6194354838709676,0.5974181818181817,0.1763272727272727,0.4562222222222224
input:979_output:105_depth:7_arch:bottleneck_batch:26_act:relu_dropout:0.40423482856948545_dropout:False_batchnorm:True.out,9,"[(489, 479220), (489, 978), (489, 0), (244, 119560), (244, 488), (244, 0), (122, 29890), (122, 244), (122, 0), (105, 12915), (105, 210), (105, 0), (105, 11130), (105, 210), (105, 0), (105, 11130), (105, 210), (105, 0), (105, 11130), (105, 210), (105, 0), (105, 11130), (105, 210), (105, 0), (105, 11130), (105, 0)]",ReLU,4350,699995,26,8,0,1475,36.74603174603175,0.36206349206349225,0.0281923076923077,0.003980769230769234,0.005000000000000003
input:358_output:83_depth:1_arch:pyramid_batch:105_act:tanh_dropout:0.2794663554930259_dropout:False_batchnorm:True.out,2,"[(179, 64261), (179, 358), (179, 0), (83, 14940), (83, 0)]",Tanh,703,79559,105,1,0,1453,10.666666666666666,0.028,0,0,0
input:698_output:3_depth:6_arch:uniform_batch:570_act:elu_dropout:0.38944526469856444_dropout:False_batchnorm:False.out,7,"[(698, 487902), (698, 0), (698, 487902), (698, 0), (698, 487902), (698, 0), (698, 487902), (698, 0), (698, 487902), (698, 0), (698, 487902), (698, 0), (3, 2097), (3, 0)]",ELU,8382,2929509,570,0,0,1535,35.67741935483871,0.344274193548387,0.23415686274509803,0.04794117647058823,0.14924074074074073
input:2535_output:183_depth:6_arch:bottleneck_batch:86_act:leaky_relu_dropout:0.10262120107246564_dropout:False_batchnorm:True.out,8,"[(1267, 3213112), (1267, 2534), (1267, 0), (633, 802644), (633, 1266), (633, 0), (316, 200344), (316, 632), (316, 0), (183, 58011), (183, 366), (183, 0), (183, 33672), (183, 366), (183, 0), (183, 33672), (183, 366), (183, 0), (183, 33672), (183, 366), (183, 0), (183, 33672), (183, 0)]",LeakyReLU,9210,4414695,86,7,0,1543,38.07936507936508,0.3616666666666669,0.13750000000000007,0.024018518518518533,0.04275925925925924
input:110_output:15_depth:10_arch:gradual_batch:605_act:softplus_dropout:0.4957894783091864_dropout:True_batchnorm:True.out,11,"[(101, 11211), (101, 202), (101, 0), (101, 0), (92, 9384), (92, 184), (92, 0), (92, 0), (83, 7719), (83, 166), (83, 0), (83, 0), (74, 6216), (74, 148), (74, 0), (74, 0), (65, 4875), (65, 130), (65, 0), (65, 0), (56, 3696), (56, 112), (56, 0), (56, 0), (47, 2679), (47, 94), (47, 0), (47, 0), (38, 1824), (38, 76), (38, 0), (38, 0), (29, 1131), (29, 58), (29, 0), (29, 0), (20, 600), (20, 40), (20, 0), (20, 0), (15, 315), (15, 0)]",Softplus,2450,50860,605,10,10,1457,26.24590163934426,0.25499999999999995,0.03545454545454545,0.003654545454545457,0.004684210526315792
input:1120_output:114_depth:6_arch:uniform_batch:175_act:elu_dropout:0.30720380873761477_dropout:False_batchnorm:False.out,7,"[(1120, 1255520), (1120, 0), (1120, 1255520), (1120, 0), (1120, 1255520), (1120, 0), (1120, 1255520), (1120, 0), (1120, 1255520), (1120, 0), (1120, 1255520), (1120, 0), (114, 127794), (114, 0)]",ELU,13668,7660914,175,0,0,1625,41.11290322580645,0.39029032258064517,0.3191698113207547,0.07007547169811323,0.1370727272727273
input:131_output:5_depth:8_arch:pyramid_batch:510_act:tanh_dropout:0.10905107264635389_dropout:False_batchnorm:True.out,9,"[(65, 8580), (65, 130), (65, 0), (32, 2112), (32, 64), (32, 0), (16, 528), (16, 32), (16, 0), (8, 136), (8, 16), (8, 0), (5, 45), (5, 10), (5, 0), (5, 30), (5, 10), (5, 0), (5, 30), (5, 10), (5, 0), (5, 30), (5, 10), (5, 0), (5, 30), (5, 0)]",Tanh,433,11803,510,8,0,1453,25.841269841269842,0.2434126984126984,0.008625000000000004,0.0010000000000000007,0.0018333333333333346
input:798_output:71_depth:5_arch:uniform_batch:393_act:tanh_dropout:0.2110247551070665_dropout:False_batchnorm:True.out,6,"[(798, 637602), (798, 1596), (798, 0), (798, 637602), (798, 1596), (798, 0), (798, 637602), (798, 1596), (798, 0), (798, 637602), (798, 1596), (798, 0), (798, 637602), (798, 1596), (798, 0), (71, 56729), (71, 0)]",Tanh,12112,3252719,393,5,0,1541,35.333333333333336,0.348209677419355,0.20830909090909092,0.049636363636363666,0.12319999999999998
input:309_output:23_depth:4_arch:gradual_batch:543_act:elu_dropout:0.37701584184736325_dropout:False_batchnorm:True.out,5,"[(238, 73780), (238, 476), (238, 0), (167, 39913), (167, 334), (167, 0), (96, 16128), (96, 192), (96, 0), (25, 2425), (25, 50), (25, 0), (23, 598), (23, 0)]",ELU,1624,133896,543,4,0,1457,20.682539682539684,0.19050000000000003,0.0320943396226415,0.0035660377358490594,0.009277777777777784
input:3202_output:22_depth:5_arch:gradual_batch:221_act:softplus_dropout:0.3490694912039659_dropout:True_batchnorm:False.out,6,"[(2566, 8218898), (2566, 0), (2566, 0), (1930, 4954310), (1930, 0), (1930, 0), (1294, 2498714), (1294, 0), (1294, 0), (658, 852110), (658, 0), (658, 0), (22, 14498), (22, 0), (22, 0), (22, 506), (22, 0)]",Softplus,19454,16539036,221,0,5,1797,54.774193548387096,0.5144193548387096,0.46121818181818175,0.1699090909090909,0.21571428571428589
input:3132_output:388_depth:3_arch:pyramid_batch:715_act:tanh_dropout:0.4591389034972949_dropout:True_batchnorm:True.out,4,"[(1566, 4906278), (1566, 3132), (1566, 0), (1566, 0), (783, 1226961), (783, 1566), (783, 0), (783, 0), (391, 306544), (391, 782), (391, 0), (391, 0), (388, 152096), (388, 0)]",Tanh,11736,6597359,715,3,3,1621,35.476190476190474,0.3096290322580645,0.2596981132075472,0.0669056603773585,0.17724528301886797
input:358_output:16_depth:8_arch:bottleneck_batch:532_act:gelu_dropout:0.2556845001136082_dropout:True_batchnorm:True.out,10,"[(179, 64261), (179, 358), (179, 0), (179, 0), (89, 16020), (89, 178), (89, 0), (89, 0), (44, 3960), (44, 88), (44, 0), (44, 0), (22, 990), (22, 44), (22, 0), (22, 0), (16, 368), (16, 32), (16, 0), (16, 0), (16, 272), (16, 32), (16, 0), (16, 0), (16, 272), (16, 32), (16, 0), (16, 0), (16, 272), (16, 32), (16, 0), (16, 0), (16, 272), (16, 32), (16, 0), (16, 0), (16, 272), (16, 0)]",GELU,1688,87787,532,9,9,1455,28.822580645161292,0.278516129032258,0.022491228070175447,0.0026666666666666687,0.005500000000000004
input:39_output:3_depth:3_arch:bottleneck_batch:497_act:relu_dropout:0.24212906952894994_dropout:True_batchnorm:True.out,5,"[(19, 760), (19, 38), (19, 0), (19, 0), (9, 180), (9, 18), (9, 0), (9, 0), (4, 40), (4, 8), (4, 0), (4, 0), (3, 15), (3, 6), (3, 0), (3, 0), (3, 12), (3, 0)]",ReLU,146,1077,497,4,4,1451,18.661290322580644,0.1799354838709677,0.003925925925925929,0.0010000000000000007,0.0010000000000000007
input:3116_output:56_depth:1_arch:bottleneck_batch:240_act:mish_dropout:0.48585961097910146_dropout:True_batchnorm:True.out,3,"[(1558, 4856286), (1558, 3116), (1558, 0), (1558, 0), (779, 1214461), (779, 1558), (779, 0), (779, 0), (56, 43680), (56, 0)]",Mish,9460,6119101,240,2,2,1595,36.88709677419355,0.3314516129032259,0.2424912280701755,0.050631578947368444,0.13112962962962965
input:3869_output:179_depth:7_arch:gradual_batch:592_act:swish_dropout:0.4891777379082115_dropout:True_batchnorm:True.out,8,"[(3342, 12933540), (3342, 6684), (3342, 0), (3342, 0), (2815, 9410545), (2815, 5630), (2815, 0), (2815, 0), (2288, 6443008), (2288, 4576), (2288, 0), (2288, 0), (1761, 4030929), (1761, 3522), (1761, 0), (1761, 0), (1234, 2174308), (1234, 2468), (1234, 0), (1234, 0), (707, 873145), (707, 1414), (707, 0), (707, 0), (180, 127440), (180, 360), (180, 0), (180, 0), (179, 32399), (179, 0)]",SiLU,49666,36049968,592,7,7,2257,62.07936507936508,0.592177419354839,0.5342068965517242,0.2098275862068965,0.3766785714285715
input:1971_output:31_depth:3_arch:uniform_batch:479_act:softplus_dropout:0.14372458370136917_dropout:False_batchnorm:False.out,4,"[(1971, 3886812), (1971, 0), (1971, 3886812), (1971, 0), (1971, 3886812), (1971, 0), (31, 61132), (31, 0)]",Softplus,11888,11721568,479,0,0,1717,43.37096774193548,0.40327419354838695,0.37907017543859656,0.11957894736842106,0.24356896551724133
input:3761_output:287_depth:4_arch:gradual_batch:130_act:mish_dropout:0.29948222014341275_dropout:False_batchnorm:True.out,5,"[(2893, 10883466), (2893, 5786), (2893, 0), (2025, 5860350), (2025, 4050), (2025, 0), (1157, 2344082), (1157, 2314), (1157, 0), (289, 334662), (289, 578), (289, 0), (287, 83230), (287, 0)]",Mish,19666,19518518,130,4,0,1849,60.46774193548387,0.564015873015873,0.48378181818181804,0.22298181818181823,0.19394642857142866
input:2284_output:361_depth:6_arch:bottleneck_batch:871_act:swish_dropout:0.21987585068156534_dropout:True_batchnorm:True.out,8,"[(1142, 2609470), (1142, 2284), (1142, 0), (1142, 0), (571, 652653), (571, 1142), (571, 0), (571, 0), (361, 206492), (361, 722), (361, 0), (361, 0), (361, 130682), (361, 722), (361, 0), (361, 0), (361, 130682), (361, 722), (361, 0), (361, 0), (361, 130682), (361, 722), (361, 0), (361, 0), (361, 130682), (361, 722), (361, 0), (361, 0), (361, 130682), (361, 0)]",SiLU,14794,4129061,871,7,7,1583,35.01587301587302,0.31022222222222223,0.21428301886792447,0.049811320754716976,0.14127272727272727
input:114_output:2_depth:6_arch:bottleneck_batch:317_act:gelu_dropout:0.14288556447518191_dropout:False_batchnorm:False.out,8,"[(57, 6555), (57, 0), (28, 1624), (28, 0), (14, 406), (14, 0), (7, 105), (7, 0), (3, 24), (3, 0), (2, 8), (2, 0), (2, 6), (2, 0), (2, 6), (2, 0)]",GELU,230,8734,317,0,0,1451,21.555555555555557,0.20806349206349212,0.006818181818181823,0.0010000000000000007,0.0010000000000000007
input:1282_output:305_depth:3_arch:gradual_batch:77_act:prelu_dropout:0.22344667897308318_dropout:True_batchnorm:False.out,4,"[(957, 1227831), (957, 0), (957, 0), (632, 605456), (632, 0), (632, 0), (307, 194331), (307, 0), (307, 0), (305, 93940), (305, 0)]",PReLU,6298,2121558,77,0,3,1499,37.301587301587304,0.3635,0.1255283018867924,0.022320754716981146,0.04148148148148145
input:3833_output:676_depth:2_arch:gradual_batch:73_act:softplus_dropout:0.4827076537648005_dropout:True_batchnorm:True.out,3,"[(2255, 8645670), (2255, 4510), (2255, 0), (2255, 0), (677, 1527312), (677, 1354), (677, 0), (677, 0), (676, 458328), (676, 0)]",Softplus,13080,10637174,73,2,2,1665,45.77777777777778,0.4303809523809522,0.35462264150943384,0.10398113207547174,0.09083636363636366
input:2337_output:42_depth:8_arch:gradual_batch:409_act:prelu_dropout:0.24706404558131134_dropout:False_batchnorm:True.out,9,"[(2051, 4795238), (2051, 4102), (2051, 0), (1765, 3621780), (1765, 3530), (1765, 0), (1479, 2611914), (1479, 2958), (1479, 0), (1193, 1765640), (1193, 2386), (1193, 0), (907, 1082958), (907, 1814), (907, 0), (621, 563868), (621, 1242), (621, 0), (335, 208370), (335, 670), (335, 0), (49, 16464), (49, 98), (49, 0), (42, 2100), (42, 0)]",PReLU,25284,14685132,409,8,0,1785,47.58730158730159,0.45455555555555544,0.3807368421052632,0.1221052631578947,0.21256896551724141
