Filename,Depth,Activations-Params,Activation Function,Total Activations,Total Parameters,Batch Size,Max GPU Memory (MiB),Avg GPUTL,Avg GRACT,Avg SMACT,Avg SMOCC,Avg FP32A
input:2461_output:167_depth:2_arch:uniform_batch:191.out,3,"[('linear', 2461, 6058982), ('ReLU', 2461, 0), ('linear', 2461, 6058982), ('ReLU', 2461, 0), ('linear', 167, 411154)]",ReLU,10011,12529118,191,1715,50.75949367088607,0.47824358974359,0.412608695652174,0.14100000000000001,0.17901449275362313
input:37_output:2_depth:1_arch:uniform_batch:994.out,2,"[('linear', 37, 1406), ('ReLU', 37, 0), ('linear', 2, 76)]",ReLU,76,1482,994,1451,5.705128205128205,0.05221794871794869,0.0029701492537313454,0,0.0010000000000000007
input:259_output:52_depth:6_arch:bottleneck_batch:1001.out,8,"[('linear', 129, 33540), ('ReLU', 129, 0), ('linear', 64, 8320), ('ReLU', 64, 0), ('linear', 52, 3380), ('ReLU', 52, 0), ('linear', 52, 2756), ('ReLU', 52, 0), ('linear', 52, 2756), ('ReLU', 52, 0), ('linear', 52, 2756), ('ReLU', 52, 0), ('linear', 52, 2756), ('ReLU', 52, 0), ('linear', 52, 2756)]",ReLU,958,59020,1001,1455,13.61038961038961,0.12412820512820516,0.02733333333333332,0.0024393939393939413,0.00574603174603175
input:597_output:144_depth:9_arch:uniform_batch:496.out,10,"[('linear', 597, 357006), ('ReLU', 597, 0), ('linear', 597, 357006), ('ReLU', 597, 0), ('linear', 597, 357006), ('ReLU', 597, 0), ('linear', 597, 357006), ('ReLU', 597, 0), ('linear', 597, 357006), ('ReLU', 597, 0), ('linear', 597, 357006), ('ReLU', 597, 0), ('linear', 597, 357006), ('ReLU', 597, 0), ('linear', 597, 357006), ('ReLU', 597, 0), ('linear', 597, 357006), ('ReLU', 597, 0), ('linear', 144, 86112)]",ReLU,10890,3299166,496,1537,37.282051282051285,0.3537307692307691,0.23705882352941177,0.04205882352941177,0.13358208955223888
input:2387_output:506_depth:4_arch:uniform_batch:841.out,5,"[('linear', 2387, 5700156), ('ReLU', 2387, 0), ('linear', 2387, 5700156), ('ReLU', 2387, 0), ('linear', 2387, 5700156), ('ReLU', 2387, 0), ('linear', 2387, 5700156), ('ReLU', 2387, 0), ('linear', 506, 1208328)]",ReLU,19602,24008952,841,1971,53.64556962025316,0.5264935064935063,0.47686111111111107,0.17055555555555557,0.3675138888888889
input:2656_output:511_depth:6_arch:gradual_batch:810.out,7,"[('linear', 2299, 6108443), ('ReLU', 2299, 0), ('linear', 1942, 4466600), ('ReLU', 1942, 0), ('linear', 1585, 3079655), ('ReLU', 1585, 0), ('linear', 1228, 1947608), ('ReLU', 1228, 0), ('linear', 871, 1070459), ('ReLU', 871, 0), ('linear', 514, 448208), ('ReLU', 514, 0), ('linear', 511, 263165)]",ReLU,17389,17384138,810,1855,48.49367088607595,0.44211688311688313,0.4030138888888887,0.12584722222222222,0.28943076923076916
input:1236_output:6_depth:8_arch:pyramid_batch:680.out,9,"[('linear', 618, 764466), ('ReLU', 618, 0), ('linear', 309, 191271), ('ReLU', 309, 0), ('linear', 154, 47740), ('ReLU', 154, 0), ('linear', 77, 11935), ('ReLU', 77, 0), ('linear', 38, 2964), ('ReLU', 38, 0), ('linear', 19, 741), ('ReLU', 19, 0), ('linear', 9, 180), ('ReLU', 9, 0), ('linear', 6, 60), ('ReLU', 6, 0), ('linear', 6, 42)]",ReLU,2466,1019399,680,1477,29.08974358974359,0.2595384615384616,0.08756521739130435,0.013956521739130446,0.05377941176470591
input:3931_output:900_depth:4_arch:gradual_batch:350.out,5,"[('linear', 3174, 12480168), ('ReLU', 3174, 0), ('linear', 2417, 7673975), ('ReLU', 2417, 0), ('linear', 1660, 4013880), ('ReLU', 1660, 0), ('linear', 903, 1499883), ('ReLU', 903, 0), ('linear', 900, 813600)]",ReLU,17208,26481506,350,1993,57.82051282051282,0.5402435897435895,0.511388888888889,0.19661111111111104,0.29545833333333327
input:2706_output:645_depth:3_arch:uniform_batch:259.out,4,"[('linear', 2706, 7325142), ('ReLU', 2706, 0), ('linear', 2706, 7325142), ('ReLU', 2706, 0), ('linear', 2706, 7325142), ('ReLU', 2706, 0), ('linear', 645, 1746015)]",ReLU,16881,23721441,259,1941,62.44871794871795,0.5921025641025643,0.5359275362318843,0.20031884057971014,0.30727941176470586
input:216_output:31_depth:4_arch:uniform_batch:594.out,5,"[('linear', 216, 46872), ('ReLU', 216, 0), ('linear', 216, 46872), ('ReLU', 216, 0), ('linear', 216, 46872), ('ReLU', 216, 0), ('linear', 216, 46872), ('ReLU', 216, 0), ('linear', 31, 6727)]",ReLU,1759,194215,594,1457,18.243589743589745,0.16763636363636367,0.0473913043478261,0.004623188405797104,0.01686956521739131
input:317_output:48_depth:6_arch:bottleneck_batch:664.out,8,"[('linear', 158, 50244), ('ReLU', 158, 0), ('linear', 79, 12561), ('ReLU', 79, 0), ('linear', 48, 3840), ('ReLU', 48, 0), ('linear', 48, 2352), ('ReLU', 48, 0), ('linear', 48, 2352), ('ReLU', 48, 0), ('linear', 48, 2352), ('ReLU', 48, 0), ('linear', 48, 2352), ('ReLU', 48, 0), ('linear', 48, 2352)]",ReLU,1002,78405,664,1455,19.012820512820515,0.17898717948717943,0.028999999999999998,0.002764705882352943,0.006432835820895527
input:1491_output:86_depth:10_arch:gradual_batch:221.out,11,"[('linear', 1351, 2015692), ('ReLU', 1351, 0), ('linear', 1211, 1637272), ('ReLU', 1211, 0), ('linear', 1071, 1298052), ('ReLU', 1071, 0), ('linear', 931, 998032), ('ReLU', 931, 0), ('linear', 791, 737212), ('ReLU', 791, 0), ('linear', 651, 515592), ('ReLU', 651, 0), ('linear', 511, 333172), ('ReLU', 511, 0), ('linear', 371, 189952), ('ReLU', 371, 0), ('linear', 231, 85932), ('ReLU', 231, 0), ('linear', 91, 21112), ('ReLU', 91, 0), ('linear', 86, 7912)]",ReLU,14506,7839932,221,1621,43.38461538461539,0.4111666666666666,0.29045714285714286,0.06374285714285717,0.12772463768115944
input:147_output:35_depth:8_arch:uniform_batch:840.out,9,"[('linear', 147, 21756), ('ReLU', 147, 0), ('linear', 147, 21756), ('ReLU', 147, 0), ('linear', 147, 21756), ('ReLU', 147, 0), ('linear', 147, 21756), ('ReLU', 147, 0), ('linear', 147, 21756), ('ReLU', 147, 0), ('linear', 147, 21756), ('ReLU', 147, 0), ('linear', 147, 21756), ('ReLU', 147, 0), ('linear', 147, 21756), ('ReLU', 147, 0), ('linear', 35, 5180)]",ReLU,2387,179228,840,1459,16.807692307692307,0.15984615384615383,0.05909859154929577,0.007436619718309864,0.02031884057971014
input:1467_output:308_depth:10_arch:gradual_batch:117.out,11,"[('linear', 1352, 1984736), ('ReLU', 1352, 0), ('linear', 1237, 1673661), ('ReLU', 1237, 0), ('linear', 1122, 1389036), ('ReLU', 1122, 0), ('linear', 1007, 1130861), ('ReLU', 1007, 0), ('linear', 892, 899136), ('ReLU', 892, 0), ('linear', 777, 693861), ('ReLU', 777, 0), ('linear', 662, 515036), ('ReLU', 662, 0), ('linear', 547, 362661), ('ReLU', 547, 0), ('linear', 432, 236736), ('ReLU', 432, 0), ('linear', 317, 137261), ('ReLU', 317, 0), ('linear', 308, 97944)]",ReLU,16998,9120929,117,1645,49.077922077922075,0.46960256410256396,0.32586301369863,0.07913698630136991,0.10852054794520544
input:1418_output:42_depth:8_arch:uniform_batch:437.out,9,"[('linear', 1418, 2012142), ('ReLU', 1418, 0), ('linear', 1418, 2012142), ('ReLU', 1418, 0), ('linear', 1418, 2012142), ('ReLU', 1418, 0), ('linear', 1418, 2012142), ('ReLU', 1418, 0), ('linear', 1418, 2012142), ('ReLU', 1418, 0), ('linear', 1418, 2012142), ('ReLU', 1418, 0), ('linear', 1418, 2012142), ('ReLU', 1418, 0), ('linear', 1418, 2012142), ('ReLU', 1418, 0), ('linear', 42, 59598)]",ReLU,22730,16156734,437,1863,55.05194805194805,0.5334675324675323,0.5055072463768119,0.17562318840579721,0.30747826086956515
